brand,tier,product_id,handle,title,product_type,bucket,category_basis,q_structured,q_body_only
MAC,high_end,14925334413507,viva-glam-x-chappell-roan-lustreglass-sheer-shine-lipstick-roan-of-arc,VIVA GLAM x Chappell Roan Lustreglass Sheer-Shine Lipstick - Roan of Arc,Lips,lipstick,lipstick <- 'lipstick' in product_type|title,True,False
MAC,high_end,14925336182979,m-a-cximal-silky-matte-viva-glam-x-chappell-roan-lipstick-unnatural-red-head,M·A·Cximal Silky Matte VIVA GLAM x Chappell Roan Lipstick - UnNatural Red Head,Lips,lipstick,lipstick <- 'lipstick' in product_type|title,True,False
MAC,high_end,14925345980611,two-glossy-lipglass-air-duo-multi,Two Glossy Lipglass Air Duo - Multi,Lips,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
MAC,high_end,14925360660675,finishing-touch-brush-kit-sb6wy6,Finishing Touch Brush Kit - SB6WY6,Makeup Brushes,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
MAC,high_end,14925360398531,finishing-touch-brush-kit,Finishing Touch Brush Kit,Makeup Brushes,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
MAC,high_end,14925361840323,eye-wear-mac-eye-shadow-palette-11-8-g,Eye Wear MAC Eye Shadow Palette - 11.8 g,Eyes,eyeshadow_palette,eyeshadow_palette <- 'eye shadow palette' in product_type|title,True,False
MAC,high_end,14920412561603,gift-wrap,Gift Wrap,,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
MAC,high_end,14920406466755,mac-egift-card,MAC eGIFT CARD,,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
MAC,high_end,14917631869123,retro-matte-lipstick,Retro Matte Lipstick,Lips,lipstick,lipstick <- 'lipstick' in product_type|title,False,False
MAC,high_end,14917631934659,skinfinish-sunstruck-bronzer,Skinfinish Sunstruck Bronzer,Face,bronzer,bronzer <- 'bronzer' in product_type|title,False,False
MAC,high_end,14917631901891,m-a-cximal-sleek-satin-lipstick-mini-m-a-c,M·A·Cximal Sleek Satin Lipstick / Mini M·A·C,Lips,lipstick,lipstick <- 'lipstick' in product_type|title,False,False
MAC,high_end,14917632000195,m-a-c-locked-kiss-ink™-24hr-lipcolour,M·A·C Locked Kiss Ink™ 24HR Lipcolour,Lips,unclassified,no §7 rule matched,False,False
MAC,high_end,14917631967427,retro-matte-liquid-lipcolour,Retro Matte Liquid Lipcolour,Lips,liquid_lipstick,liquid_lipstick <- 'liquid lip' in product_type|title,False,False
MAC,high_end,14917632065731,retro-matte-lipstick-ruby-woo,Retro Matte Lipstick - Ruby Woo,Lips,lipstick,lipstick <- 'lipstick' in product_type|title,True,False
MAC,high_end,14917632032963,retro-matte-lipstick-bronx,Retro Matte Lipstick - Bronx,Lips,lipstick,lipstick <- 'lipstick' in product_type|title,True,False
MAC,high_end,14917632131267,retro-matte-liquid-lipcolour-fashion-legacy,Retro Matte Liquid Lipcolour - Fashion Legacy,Lips,liquid_lipstick,liquid_lipstick <- 'liquid lip' in product_type|title,True,False
MAC,high_end,14917632098499,skinfinish-sunstruck-bronzer-radiant-rich-rosy,Skinfinish Sunstruck Bronzer - Radiant Rich Rosy,Face,bronzer,bronzer <- 'bronzer' in product_type|title,True,False
MAC,high_end,14917632196803,skinfinish-sunstruck-bronzer-radiant-light-rosy,Skinfinish Sunstruck Bronzer - Radiant Light Rosy,Face,bronzer,bronzer <- 'bronzer' in product_type|title,True,False
MAC,high_end,14917632164035,retro-matte-liquid-lipcolour-feels-so-grand,Retro Matte Liquid Lipcolour - Feels So Grand,Lips,liquid_lipstick,liquid_lipstick <- 'liquid lip' in product_type|title,True,False
MAC,high_end,14917632295107,m-a-c-locked-kiss-ink™-24hr-lipcolour-mischief,M·A·C Locked Kiss Ink™ 24HR Lipcolour - Mischief,Lips,unclassified,no §7 rule matched,True,False
MAC,high_end,14917632262339,m-a-cximal-sleek-satin-lipstick-mini-m-a-c-dubonnet,M·A·Cximal Sleek Satin Lipstick / Mini M·A·C - Dubonnet,Lips,lipstick,lipstick <- 'lipstick' in product_type|title,True,False
MAC,high_end,14917632229571,m-a-cximal-sleek-satin-lipstick-mini-m-a-c-centre-of-attention,M·A·Cximal Sleek Satin Lipstick / Mini M·A·C - Centre Of Attention,Lips,lipstick,lipstick <- 'lipstick' in product_type|title,True,False
MAC,high_end,14917632360643,retro-matte-lipstick-relentlessly-red,Retro Matte Lipstick - Relentlessly Red,Lips,lipstick,lipstick <- 'lipstick' in product_type|title,True,False
MAC,high_end,14917632327875,m-a-c-locked-kiss-ink™-24hr-lipcolour-bodacious,M·A·C Locked Kiss Ink™ 24HR Lipcolour - Bodacious,Lips,unclassified,no §7 rule matched,True,False
MAC,high_end,14917632426179,retro-matte-lipstick-all-fired-up,Retro Matte Lipstick - All Fired Up,Lips,lipstick,lipstick <- 'lipstick' in product_type|title,True,False
MAC,high_end,14917632393411,skinfinish-sunstruck-bronzer-matte-richer-rosy,Skinfinish Sunstruck Bronzer - Matte Richer Rosy,Face,bronzer,bronzer <- 'bronzer' in product_type|title,True,False
MAC,high_end,14917632491715,skinfinish-sunstruck-bronzer-matte-medium-rosy,Skinfinish Sunstruck Bronzer - Matte Medium Rosy,Face,bronzer,bronzer <- 'bronzer' in product_type|title,True,False
MAC,high_end,14917632458947,m-a-cximal-sleek-satin-lipstick-mini-m-a-c-creme-in-your-coffee,M·A·Cximal Sleek Satin Lipstick / Mini M·A·C - Creme In Your Coffee,Lips,lipstick,lipstick <- 'lipstick' in product_type|title,True,False
MAC,high_end,14917632557251,m-a-cximal-sleek-satin-lipstick-mini-m-a-c-brick-o-la,M·A·Cximal Sleek Satin Lipstick / Mini M·A·C - Brick-O-La,Lips,lipstick,lipstick <- 'lipstick' in product_type|title,True,False
MAC,high_end,14917632524483,retro-matte-liquid-lipcolour-high-drama,Retro Matte Liquid Lipcolour - High Drama,Lips,liquid_lipstick,liquid_lipstick <- 'liquid lip' in product_type|title,True,False
MAC,high_end,14917632655555,retro-matte-lipstick-flat-out-fabulous,Retro Matte Lipstick - Flat Out Fabulous,Lips,lipstick,lipstick <- 'lipstick' in product_type|title,True,False
MAC,high_end,14917632622787,m-a-c-locked-kiss-ink™-24hr-lipcolour-vicious,M·A·C Locked Kiss Ink™ 24HR Lipcolour - Vicious,Lips,unclassified,no §7 rule matched,True,False
MAC,high_end,14917632590019,retro-matte-liquid-lipcolour-dance-with-me,Retro Matte Liquid Lipcolour - Dance With Me,Lips,liquid_lipstick,liquid_lipstick <- 'liquid lip' in product_type|title,True,False
MAC,high_end,14917632721091,skinfinish-sunstruck-bronzer-matte-medium-golden,Skinfinish Sunstruck Bronzer - Matte Medium Golden,Face,bronzer,bronzer <- 'bronzer' in product_type|title,True,False
MAC,high_end,14917632688323,retro-matte-lipstick-runway-hit,Retro Matte Lipstick - Runway Hit,Lips,lipstick,lipstick <- 'lipstick' in product_type|title,True,False
MAC,high_end,14917632786627,m-a-c-locked-kiss-ink™-24hr-lipcolour-most-curious,M·A·C Locked Kiss Ink™ 24HR Lipcolour - Most Curious,Lips,unclassified,no §7 rule matched,True,False
MAC,high_end,14917632753859,m-a-cximal-sleek-satin-lipstick-mini-m-a-c-paramount,M·A·Cximal Sleek Satin Lipstick / Mini M·A·C - Paramount,Lips,lipstick,lipstick <- 'lipstick' in product_type|title,True,False
MAC,high_end,14917632852163,m-a-c-locked-kiss-ink™-24hr-lipcolour-ruby-true,M·A·C Locked Kiss Ink™ 24HR Lipcolour - Ruby True,Lips,unclassified,no §7 rule matched,True,False
MAC,high_end,14917632819395,retro-matte-liquid-lipcolour-lady-be-good,Retro Matte Liquid Lipcolour - Lady-Be-Good,Lips,liquid_lipstick,liquid_lipstick <- 'liquid lip' in product_type|title,True,False
MAC,high_end,14917632983235,retro-matte-liquid-lipcolour-quite-the-standout,Retro Matte Liquid Lipcolour - Quite The Standout,Lips,liquid_lipstick,liquid_lipstick <- 'liquid lip' in product_type|title,True,False
MAC,high_end,14917632950467,m-a-cximal-sleek-satin-lipstick-mini-m-a-c-rebel,M·A·Cximal Sleek Satin Lipstick / Mini M·A·C - Rebel,Lips,lipstick,lipstick <- 'lipstick' in product_type|title,True,False
MAC,high_end,14917632884931,skinfinish-sunstruck-bronzer-radiant-deep-golden,Skinfinish Sunstruck Bronzer - Radiant Deep Golden,Face,bronzer,bronzer <- 'bronzer' in product_type|title,True,False
MAC,high_end,14917633048771,retro-matte-lipstick-dangerous,Retro Matte Lipstick - Dangerous,Lips,lipstick,lipstick <- 'lipstick' in product_type|title,True,False
MAC,high_end,14917633016003,skinfinish-sunstruck-bronzer-matte-light-rosy,Skinfinish Sunstruck Bronzer - Matte Light Rosy,Face,bronzer,bronzer <- 'bronzer' in product_type|title,True,False
MAC,high_end,14917633114307,retro-matte-liquid-lipcolour-burnt-spice,Retro Matte Liquid Lipcolour - Burnt Spice,Lips,liquid_lipstick,liquid_lipstick <- 'liquid lip' in product_type|title,True,False
MAC,high_end,14917633081539,m-a-c-locked-kiss-ink™-24hr-lipcolour-extra-chili,M·A·C Locked Kiss Ink™ 24HR Lipcolour - Extra Chili,Lips,unclassified,no §7 rule matched,True,False
MAC,high_end,14917633179843,skinfinish-sunstruck-bronzer-matte-deep-rosy,Skinfinish Sunstruck Bronzer - Matte Deep Rosy,Face,bronzer,bronzer <- 'bronzer' in product_type|title,True,False
MAC,high_end,14917633245379,eye-kohl-eyeliner,Eye Kohl Eyeliner,Eyes,out_of_scope,out of scope <- 'kohl' (not a §7 category),False,False
MAC,high_end,14917633212611,skinfinish-sunstruck-bronzer-radiant-medium-golden,Skinfinish Sunstruck Bronzer - Radiant Medium Golden,Face,bronzer,bronzer <- 'bronzer' in product_type|title,True,False
MAC,high_end,14917633310915,m-a-c-locked-kiss-ink™-24hr-lipcolour-posh,M·A·C Locked Kiss Ink™ 24HR Lipcolour - Posh,Lips,unclassified,no §7 rule matched,True,False
MAC,high_end,14917633278147,retro-matte-liquid-lipcolour-topped-with-brandy,Retro Matte Liquid Lipcolour - Topped With Brandy,Lips,liquid_lipstick,liquid_lipstick <- 'liquid lip' in product_type|title,True,False
MAC,high_end,14917633343683,m-a-c-locked-kiss-24hr-lipstick,M·A·C Locked Kiss 24hr Lipstick,Lips,lipstick,lipstick <- 'lipstick' in product_type|title,False,False
MAC,high_end,14917633474755,eye-kohl-eyeliner-smolder,Eye Kohl Eyeliner - Smolder,Eyes,out_of_scope,out of scope <- 'kohl' (not a §7 category),True,False
MAC,high_end,14917633441987,skinfinish-sunstruck-bronzer-matte-rich-golden,Skinfinish Sunstruck Bronzer - Matte Rich Golden,Face,bronzer,bronzer <- 'bronzer' in product_type|title,True,False
MAC,high_end,14917633409219,retro-matte-liquid-lipcolour-caviar,Retro Matte Liquid Lipcolour - Caviar,Lips,liquid_lipstick,liquid_lipstick <- 'liquid lip' in product_type|title,True,False
MAC,high_end,14917633540291,skinfinish-sunstruck-bronzer-matte-richer-golden,Skinfinish Sunstruck Bronzer - Matte Richer Golden,Face,bronzer,bronzer <- 'bronzer' in product_type|title,True,False
MAC,high_end,14917633507523,eye-kohl-eyeliner-teddy,Eye Kohl Eyeliner - Teddy,Eyes,out_of_scope,out of scope <- 'kohl' (not a §7 category),True,False
MAC,high_end,14917633573059,m-a-c-locked-kiss-24hr-lipstick-opulence,M·A·C Locked Kiss 24hr Lipstick - Opulence,Lips,lipstick,lipstick <- 'lipstick' in product_type|title,True,False
MAC,high_end,14917633638595,retro-matte-liquid-lipcolour-ruby-phew,Retro Matte Liquid Lipcolour - Ruby Phew!,Lips,liquid_lipstick,liquid_lipstick <- 'liquid lip' in product_type|title,True,False
MAC,high_end,14917633605827,m-a-c-locked-kiss-24hr-lipstick-posh,M·A·C Locked Kiss 24hr Lipstick - Posh,Lips,lipstick,lipstick <- 'lipstick' in product_type|title,True,False
MAC,high_end,14917633736899,skinfinish-sunstruck-bronzer-matte-light-golden,Skinfinish Sunstruck Bronzer - Matte Light Golden,Face,bronzer,bronzer <- 'bronzer' in product_type|title,True,False
MAC,high_end,14917633671363,m-a-c-locked-kiss-ink™-24hr-lipcolour-teaser,M·A·C Locked Kiss Ink™ 24HR Lipcolour - Teaser,Lips,unclassified,no §7 rule matched,True,False
MAC,high_end,14917633802435,eye-kohl-eyeliner-prunella,Eye Kohl Eyeliner - Prunella,Eyes,out_of_scope,out of scope <- 'kohl' (not a §7 category),True,False
MAC,high_end,14917633900739,skinfinish-sunstruck-bronzer-radiant-richer-rosy,Skinfinish Sunstruck Bronzer - Radiant Richer Rosy,Face,bronzer,bronzer <- 'bronzer' in product_type|title,True,False
MAC,high_end,14917633867971,retro-matte-liquid-lipcolour-chili-addict,Retro Matte Liquid Lipcolour - Chili Addict,Lips,liquid_lipstick,liquid_lipstick <- 'liquid lip' in product_type|title,True,False
MAC,high_end,14917633835203,eye-kohl-eyeliner-phone-number,Eye Kohl Eyeliner - Phone Number,Eyes,out_of_scope,out of scope <- 'kohl' (not a §7 category),True,False
MAC,high_end,14917633966275,m-a-c-locked-kiss-ink™-24hr-lipcolour-brazen,M·A·C Locked Kiss Ink™ 24HR Lipcolour - Brazen,Lips,unclassified,no §7 rule matched,True,False
MAC,high_end,14917633933507,m-a-c-locked-kiss-24hr-lipstick-meticulous,M·A·C Locked Kiss 24hr Lipstick - Meticulous,Lips,lipstick,lipstick <- 'lipstick' in product_type|title,True,False
MAC,high_end,14917634064579,skinfinish-sunstruck-bronzer-matte-rich-rosy,Skinfinish Sunstruck Bronzer - Matte Rich Rosy,Face,bronzer,bronzer <- 'bronzer' in product_type|title,True,False
MAC,high_end,14917633999043,m-a-c-locked-kiss-24hr-lipstick-teaser,M·A·C Locked Kiss 24hr Lipstick - Teaser,Lips,lipstick,lipstick <- 'lipstick' in product_type|title,True,False
MAC,high_end,14917634130115,eye-kohl-eyeliner-fascinating,Eye Kohl Eyeliner - Fascinating,Eyes,out_of_scope,out of scope <- 'kohl' (not a §7 category),True,False
MAC,high_end,14917634097347,eye-kohl-eyeliner-minted,Eye Kohl Eyeliner - Minted,Eyes,out_of_scope,out of scope <- 'kohl' (not a §7 category),True,False
MAC,high_end,14917634228419,m-a-c-locked-kiss-24hr-lipstick-sophistry,M·A·C Locked Kiss 24hr Lipstick - Sophistry,Lips,lipstick,lipstick <- 'lipstick' in product_type|title,True,False
MAC,high_end,14917634195651,skinfinish-sunstruck-bronzer-matte-deep-golden,Skinfinish Sunstruck Bronzer - Matte Deep Golden,Face,bronzer,bronzer <- 'bronzer' in product_type|title,True,False
MAC,high_end,14917634293955,m-a-c-locked-kiss-24hr-lipstick-vicious,M·A·C Locked Kiss 24hr Lipstick - Vicious,Lips,lipstick,lipstick <- 'lipstick' in product_type|title,True,False
MAC,high_end,14917634261187,pro-palette-pan,Pro Palette Pan,Eyes,unclassified,no §7 rule matched,False,False
MAC,high_end,14917634359491,eye-kohl-eyeliner-feline,Eye Kohl Eyeliner - Feline,Eyes,out_of_scope,out of scope <- 'kohl' (not a §7 category),True,False
MAC,high_end,14917634326723,eye-kohl-eyeliner-costa-riche,Eye Kohl Eyeliner - Costa Riche,Eyes,out_of_scope,out of scope <- 'kohl' (not a §7 category),True,False
MAC,high_end,14917634392259,m-a-c-locked-kiss-ink™-24hr-lipcolour-gossip,M·A·C Locked Kiss Ink™ 24HR Lipcolour - Gossip,Lips,unclassified,no §7 rule matched,True,False
MAC,high_end,14917634523331,mac-pro-lip-erase,MAC Pro Lip Erase,Lips,unclassified,no §7 rule matched,False,False
MAC,high_end,14917634490563,pro-palette-pan-white-frost,Pro Palette Pan - White Frost,Eyes,unclassified,no §7 rule matched,True,False
MAC,high_end,14917634457795,pro-palette-pan-vex,Pro Palette Pan - Vex,Eyes,unclassified,no §7 rule matched,True,False
MAC,high_end,14917634588867,m-a-c-locked-kiss-24hr-lipstick-rein,M·A·C Locked Kiss 24hr Lipstick - Rein,Lips,lipstick,lipstick <- 'lipstick' in product_type|title,True,False
MAC,high_end,14917634556099,m-a-c-locked-kiss-24hr-lipstick-mischief,M·A·C Locked Kiss 24hr Lipstick - Mischief,Lips,lipstick,lipstick <- 'lipstick' in product_type|title,True,False
MAC,high_end,14917634654403,m-a-c-locked-kiss-ink™-24hr-lipcolour-vixen,M·A·C Locked Kiss Ink™ 24HR Lipcolour - Vixen,Lips,unclassified,no §7 rule matched,True,False
MAC,high_end,14917634621635,m-a-c-locked-kiss-ink™-24hr-lipcolour-decadence,M·A·C Locked Kiss Ink™ 24HR Lipcolour - Decadence,Lips,unclassified,no §7 rule matched,True,False
MAC,high_end,14917634687171,pro-palette-pan-shroom,Pro Palette Pan - Shroom,Eyes,unclassified,no §7 rule matched,True,False
MAC,high_end,14917634785475,pro-palette-pan-brule,Pro Palette Pan - Brulé,Eyes,unclassified,no §7 rule matched,True,False
MAC,high_end,14917634752707,squirt-plumping-gloss-stick,Squirt Plumping Gloss Stick,Lips,lip_gloss,lip_gloss <- 'plumping' in product_type|title,False,False
MAC,high_end,14917634883779,m-a-c-locked-kiss-24hr-lipstick-mull-it-over-over,M·A·C Locked Kiss 24hr Lipstick - Mull It Over & Over,Lips,lipstick,lipstick <- 'lipstick' in product_type|title,True,False
MAC,high_end,14917634851011,m-a-c-locked-kiss-24hr-lipstick-connoisseur,M·A·C Locked Kiss 24hr Lipstick - Connoisseur,Lips,lipstick,lipstick <- 'lipstick' in product_type|title,True,False
MAC,high_end,14917634916547,pro-palette-pan-nylon,Pro Palette Pan - Nylon,Eyes,unclassified,no §7 rule matched,True,False
MAC,high_end,14917635014851,squirt-plumping-gloss-stick-clear,Squirt Plumping Gloss Stick - Clear,Lips,lip_gloss,lip_gloss <- 'plumping' in product_type|title,True,False
MAC,high_end,14917635080387,m-a-c-locked-kiss-ink™-24hr-lipcolour-gutsy,M·A·C Locked Kiss Ink™ 24HR Lipcolour - Gutsy,Lips,unclassified,no §7 rule matched,True,False
MAC,high_end,14917635047619,squirt-plumping-gloss-stick-like-squirt,Squirt Plumping Gloss Stick - Like Squirt,Lips,lip_gloss,lip_gloss <- 'plumping' in product_type|title,True,False
